,messid,did,bsid,nseq,rssi,NBAntennes,distpwr,distbs,lat,lng
3216,57dddb3be541cd01b37e3efa,473683.0,20994,6.5,-653.333333333,5,33396.37009559828,68.20013482564123,39.6758505598,-104.98444657200001
3217,57de2c5ee541cd01b3a95f7a,476327.0,6358,2.5,-264.333333333,2,14037.15334416845,56.53192243240571,39.534089688899996,-104.857311083
3218,57de3874e541cd01b3b0292e,476327.0,7702,3.0,-347.66666666599997,3,9348.62589204634,92.73592785742852,39.5788498684,-104.84845479
3219,57de432312f1437531da13ab,476185.0,38659,7.0,-862.0,7,35908.21061381635,30.926347248323687,39.821711761399996,-105.053095705
3220,57de45a612f1437531dbb06f,476185.0,34331,7.0,-1004.0,8,40925.10214273451,46.46224079588166,39.8268987652,-105.05205612600001
3221,57de4c40cf554f22dccb8fea,476327.0,6358,2.0,-265.666666667,2,14714.735636924943,56.53192243240571,39.5342311925,-104.856985278
3222,57de4e96cf554f22dccd2225,476327.0,6358,2.0,-253.0,2,11279.251785629052,56.53192243240571,39.5349812168,-104.859516231
3223,57de51fc12f1437531e3ee83,473683.0,33371,3.5,-775.0,6,35478.0754494795,37.15264971563634,39.7268445827,-105.026103784
3224,57dea059cf554f22dc02b8ec,473683.0,29706,9.0,-846.0,7,26812.37069861074,21.031641362118137,39.7853266623,-105.04003697200001
3225,57dea81c12f14375311b45e7,476185.0,3579,0.0,-125.0,1,4610.13007533882,3.4177253931837424,39.7966038228,-105.057065471
3226,57deaa1dcf554f22dc08c9b0,476185.0,36758,9.5,-865.0,7,34111.19603519142,21.36066101182224,39.7962874916,-105.05723879700001
3227,57ded116cf554f22dc20a853,476185.0,35252,12.0,-986.666666667,8,36051.28076484237,28.002309704065308,39.8066790723,-105.05799869299999
3228,57ded392cf554f22dc222cb6,476185.0,19038,4.0,-505.333333333,4,20999.25151835349,19.88860318653871,39.8268612777,-105.05213498200001
3229,57def374cf554f22dc354e83,476889.0,13009,3.0,-363.83333333400003,3,12924.37798096416,104.70225372417573,39.9761636504,-105.28678021799999
3230,57df0f2de541cd01b3352eea,476889.0,8403,2.0,-248.33333333299998,2,9130.761730981349,284.49496685751274,40.8195456277,-105.92825894
3231,57df11b912f1437531593b69,476889.0,8403,3.0,-272.666666667,2,17756.38153253604,284.49496685751274,40.8188360117,-105.927616074
3232,57df635b12f143753185439d,476889.0,4790,1.0,-120.5,1,3558.0592778897967,138.82896967041566,40.8309983549,-105.89923534200001
3233,57df6603e541cd01b363d264,476889.0,7807,2.0,-137.0,1,9198.418806428195,122.16602491372946,40.751848399000004,-105.791447405
3234,57df6aa8cf554f22dc754cfe,476327.0,48344,12.0,-1144.0,9,49072.99186670843,63.37464682716332,39.686799706500004,-104.94116756700001
3235,57df6f9012f14375318bc2a6,476327.0,37352,9.0,-1149.0,9,54202.22474288099,71.88465803963865,39.7195634423,-105.040882162
3236,57df705ccf554f22dc786d72,476889.0,3613,1.0,-135.0,1,8198.099390576212,145.6659971870971,40.7050949395,-105.755128716
3237,57df71fce541cd01b36a7e53,476327.0,23833,7.0,-480.0,4,14312.902127334643,18.26243256558612,39.7304131559,-105.06433906299999
3238,57df7e75e541cd01b37225b0,476889.0,4790,1.5,-143.0,1,12993.111915243846,138.82896967041566,40.7052212158,-105.755161047
3239,57df9533e541cd01b3821b44,476512.0,11015,4.5,-511.166666667,4,23608.157327867397,58.09457604673543,39.6924635546,-105.006820016
3240,57df978de541cd01b383e195,476512.0,22445,7.0,-536.5,4,33369.046092370445,43.19936084411419,39.6925219181,-105.007117039
3241,57df98dde541cd01b384e827,476889.0,7807,1.0,-143.0,1,12993.111915243846,122.16602491372946,40.7575720241,-105.793797974
3242,57dfc36e12f1437531c9ce18,476512.0,45055,12.0,-1169.0,9,57674.07342626921,32.95937977808897,39.758867955999996,-105.09124622600001
3243,57dfc659e541cd01b3a98fc6,476512.0,8245,1.5,-135.0,1,8198.099390576212,2.749010480313782,39.755977516,-105.086608524
3244,57dfd9f9cf554f22dcc74fd8,476512.0,25690,1.5,-633.0,5,30268.032085016188,14.708885834640828,39.7559107137,-105.08704801299999
3245,57dfe12a12f1437531dfb227,476512.0,9156,4.0,-397.0,3,21734.591066775087,48.64773783155089,39.658990224200004,-105.00834043200001
3246,57dff33712f1437531ecfbd8,476327.0,6826,4.0,-261.0,2,12659.689077535651,11.053060010175553,39.7133991664,-105.015181034
3247,57dff58ae541cd01b3cceb4a,476327.0,22218,5.0,-502.0,4,19350.19968993998,29.709252215459607,39.7230317615,-104.978155518
3248,57dff80de541cd01b3cebd3b,476327.0,8453,1.0,-130.0,1,6147.707260525036,16.280097351187163,39.6501038866,-104.91996439299999
3249,57dffa85e541cd01b3d076ad,476327.0,21847,6.5,-648.5,5,35119.140765801945,137.25163770134625,39.5662269569,-104.89185451600001
3250,57dfff5912f1437531f5aa7a,476327.0,7702,3.5,-375.16666666599997,3,15266.67445135212,92.73592785742852,39.5349901575,-104.859539701
3251,57e01466e541cd01b3e38c85,476185.0,23239,5.5,-474.5000000003,4,18157.365151387145,11.67095390337258,39.8158215035,-105.05420997600001
3252,57e022cacf554f22dcfc2476,473953.0,6436,2.0,-248.0,2,9228.859655577877,19.621096688914612,39.733700449699995,-104.978908801
3253,57e02547cf554f22dcfddd4b,473953.0,23814,3.5,-499.166666667,4,18860.39574501438,33.52437956509687,39.733393995,-104.979335435
3254,57e0282812f143753112d433,476185.0,30081,4.5,-1008.833333333,8,44069.196545409475,60.750074766271766,39.8273678632,-105.052575173
3255,57e0c18de541cd01b34cfa22,476327.0,4175,3.0,-249.0,2,10331.971550412389,63.669266810772655,39.517691023299996,-104.844544016
3256,57e0c5cde541cd01b34fa4ee,476327.0,3527,0.5,-135.0,1,8198.099390576212,29.066661046655874,39.5344244939,-104.85737185
3257,57e0c838e541cd01b3514612,476327.0,7702,3.0,-371.0,3,14809.71617647785,92.73592785742852,39.5349409086,-104.859601525
3258,57e0d220e541cd01b3583638,476325.0,1859,1.0,-122.0,1,3878.9410477424826,9.446838215184547,39.7208272296,-104.97777179799999
3259,57e0daf012f14375317e3d24,476598.0,1229,1.0,-128.0,1,5479.149863314579,132.41235192328378,38.6591343921,-104.33977547799999
3260,57e0dba312f14375317eb9f2,476325.0,4668,2.0,-231.0,2,5841.442075511752,9.718702780518376,39.848369314,-105.100199809
3261,57e0e108e541cd01b362a86d,476512.0,15853,3.5,-509.333333333,4,21996.162131131776,52.16091361472402,39.6923626382,-105.00702678
3262,57e0fbf812f1437531995362,476325.0,32042,8.0,-653.0,5,33384.62481566401,45.00440208703536,39.8502014874,-105.102048662
3263,57e10835cf554f22dc91ff2c,476325.0,63465,13.5,-1693.500000001,13,88030.33910401542,158.5566623136493,39.8502985553,-105.102034312
3264,57e120f9cf554f22dca508db,476325.0,76623,13.5,-2066.833333333,16,101072.06944338855,134.95708511899187,39.8482084999,-105.10039276100001
3265,57e1329712f1437531c591ee,476325.0,19274,5.0,-390.5,3,20199.359662294955,35.67656749176746,39.8499722211,-105.10211549600001
3266,57e134af12f1437531c73263,476325.0,14526,4.0,-404.0,3,24188.53048218247,37.84672100089687,39.850570888,-105.102308555
3267,57e1414ae541cd01b3b10546,476325.0,3563,2.0,-131.0,1,6511.9818170106155,10.13847595376056,39.8502031014,-105.10220260700001
3268,57e14385e541cd01b3b2a745,476325.0,12311,2.5,-265.5,2,14585.195475298397,21.26586652660271,39.8501433303,-105.10202762799999
3269,57e1513b12f1437531dc848b,476325.0,4065,2.0,-139.0,1,10320.795651210681,20.60647461079397,39.8502380725,-105.10183759700001
3270,57e15875e541cd01b3c264d0,476327.0,7702,4.0,-381.0,3,16956.30090191316,92.73592785742852,39.5346863527,-104.859548137
3271,57e15c3bcf554f22dcd34702,476325.0,105753,22.5,-2858.3333333339997,22,144084.37485382296,219.70704997102678,39.848486931,-105.099746315
3272,57e160c5cf554f22dcd691fc,476512.0,7489,1.5,-380.5,3,15466.711743632972,43.1344021972733,39.6921531886,-105.007324438
3273,57e190b4cf554f22dcf7ab7f,476512.0,9177,3.0,-388.0,3,18153.444873405893,43.734390937616325,39.6588197608,-105.008411795
3274,57e1912812f143753109e48c,476327.0,6358,2.0,-249.0,2,8962.373514055276,56.53192243240571,39.5346843718,-104.859376951
3275,57e2295f12f143753167d867,476325.0,1859,0.5,-125.5,1,4744.748303973604,9.446838215184547,39.7348959336,-105.025519907
3276,57e22c3de541cd01b34a73f3,476889.0,12427,3.0,-377.333333333,3,14636.892165046445,426.4938358228417,40.879276892600004,-105.941601679
3277,57e22ebbcf554f22dc5a6ad2,476889.0,12427,3.0,-347.0,3,9293.868785143415,426.4938358228417,40.8705968383,-105.962573709
3278,57e22f66e541cd01b34c9532,476512.0,8451,0.5,-136.5,1,8937.440822638153,0.4852854445747096,39.6565517147,-104.98840586600001
3279,57e2345512f14375316fdaa2,476512.0,12022,2.0,-264.0,2,14001.909294096811,13.368114861877547,39.6702956412,-104.989840211
3280,57e235bbcf554f22dc5f7d5e,476325.0,11536,2.0,-254.0,2,10776.782045697746,14.794004132891985,39.8501574561,-105.102008185
3281,57e23715cf554f22dc608938,476512.0,23013,5.5,-770.8333333329999,6,37104.26347886821,68.62668844683772,39.6926122173,-105.007165669
3282,57e23835e541cd01b353725d,476325.0,34709,8.0,-789.1666666670001,6,41634.6992582442,61.10358137794071,39.8500977374,-105.102019966
3283,57e23ad8cf554f22dc63bf1b,476325.0,28519,4.0,-526.5,4,27088.0583596239,48.74850266127494,39.8501442732,-105.101714281
3284,57e23d14cf554f22dc65ae50,476325.0,18392,1.5,-506.5,4,22492.800515405994,35.860829079758986,39.8501033767,-105.101693056
3285,57e23f85e541cd01b359f9e0,476325.0,42304,10.5,-1155.5,9,54000.59836455118,103.80588639758545,39.8502141885,-105.101828732
3286,57e241f412f14375317b9eaf,476325.0,71275,18.0,-1835.6666666659999,14,98107.33833260136,156.87892218407086,39.8503288092,-105.10182713299999
3287,57e2446712f14375317db6d0,476325.0,51245,10.5,-1312.0,10,69208.96075901328,96.24273269969247,39.8502595407,-105.101853194
3288,57e246decf554f22dc6e6684,476325.0,18668,5.0,-508.5,4,21744.259956974718,36.89268204162242,39.850240247399995,-105.10184766399999
3289,57e24955e541cd01b3628068,476325.0,34366,7.0,-790.8333333329999,6,42450.71172317662,59.04561201925486,39.850211593800005,-105.101809872
3290,57e24bcacf554f22dc72c579,476325.0,256676,61.0,-6949.666666665002,55,307526.59312991746,835.2809554991,39.850229252199995,-105.10180572700001
3291,57e24e44cf554f22dc74e820,476325.0,189447,43.0,-4962.333333334,39,229761.14833300273,479.1513449406389,39.8502355993,-105.101967354
3292,57e250bd12f1437531885436,476325.0,164547,39.5,-4390.166666666,35,185893.91325762795,538.1076596265134,39.8504760857,-105.101760144
3293,57e2532ce541cd01b36afe09,476325.0,13248,3.5,-386.833333333,3,18390.05287826577,29.923891248362654,39.8503217996,-105.101906914
3294,57e255e712f14375318cc18d,476325.0,26229,3.0,-651.0,5,31985.905592411174,55.91246193214279,39.8502364889,-105.101857665
3295,57e25818cf554f22dc7dbcc8,476325.0,167097,44.5,-4846.833333333,39,195799.21396983412,553.1168864808282,39.8501974838,-105.10199483
3296,57e25a9012f1437531910c55,476325.0,49093,11.5,-1282.0,10,59667.24412090742,114.85934751604776,39.8501195027,-105.10173872200001
3297,57e25f30e541cd01b375c304,476889.0,12427,3.0,-326.0,3,6963.88950124822,426.4938358228417,40.8616793488,-105.944165938
3298,57e25f8712f1437531955857,476325.0,2790,1.5,-121.5,1,3768.887544506381,7.1620783952317835,39.8545355848,-105.087577774
3299,57e261fde541cd01b37824b1,476325.0,41665,13.0,-1300.0,10,63387.1806318773,143.2598123320112,39.868905351799995,-105.087446822
3300,57e2646b12f1437531996de8,476325.0,38062,9.0,-1176.666666667,9,62130.11645147091,146.6814505374918,39.8688310008,-105.087575282
3301,57e266dce541cd01b37c47e9,476325.0,6368,2.0,-253.0,2,10559.797482548469,22.79518718144352,39.868663232399996,-105.087410956
3302,57e26956cf554f22dc8cbd7b,476325.0,10174,5.0,-398.666666667,3,21843.90009237666,41.722197436296256,39.8688703472,-105.08771420299999
3303,57e26bc7e541cd01b38067ff,476325.0,19187,7.0,-664.1666666670001,5,36973.09719663892,75.39323123997022,39.8689655542,-105.087715475
3304,57e26e45cf554f22dc90d02c,476325.0,7692,1.5,-138.0,1,9743.459386449895,18.833866332411276,39.8690547471,-105.087669941
3305,57e26fcbcf554f22dc921088,476889.0,4024,0.0,-123.0,1,4108.7827545643195,141.99886896532897,40.8916307783,-105.944992449
3306,57e270c2cf554f22dc92e592,476325.0,7692,1.0,-139.0,1,10320.795651210681,18.833866332411276,39.8689184657,-105.08777886799999
3307,57e2724112f1437531a4b1d5,476889.0,12427,3.0,-359.66666666599997,3,11694.993237070852,426.4938358228417,40.8940354098,-105.94145610700001
3308,57e274c8cf554f22dc963b37,476889.0,12427,3.0,-358.33333333400003,3,10361.366053895657,426.4938358228417,40.8705453758,-105.962837621
3309,57e276f4cf554f22dc98087c,476325.0,7692,2.0,-137.0,1,9198.418806428195,18.833866332411276,39.869027135,-105.087845089
3310,57e27957e541cd01b38b8027,476325.0,25666,5.5,-658.0,5,34687.705780432174,84.5372198887581,39.8691525299,-105.087600941
3311,57e27beb12f1437531ac8eb3,476325.0,48708,13.0,-1555.0000000010002,12,74836.17423875445,172.30411637728835,39.8688474524,-105.087731519
3312,57e29b67cf554f22dcb3ed37,476325.0,18532,4.0,-401.5,3,23195.521395982352,58.94307714484572,39.868897884,-105.087729966
3313,57e2a057cf554f22dcb78dad,476325.0,14409,4.0,-404.0,3,25123.437981804902,52.069412767404316,39.8689725491,-105.087627196
3314,57e2a2abcf554f22dcb950bb,476325.0,18271,5.0,-392.0,3,19850.219691005434,50.92437499332658,39.8627212338,-105.087142393
3315,57e2a5c0e541cd01b3ad17ba,476327.0,7702,3.0,-369.833333333,3,14038.534307775722,92.73592785742852,39.5347256,-104.85935598
3316,57e2a7b6e541cd01b3ae96ab,476325.0,2790,0.0,-127.0,1,5172.65102126266,7.1620783952317835,39.8499646557,-105.10202937
3317,57e2aa10e541cd01b3b04d0a,476325.0,17216,3.5,-266.5,2,14838.766486145367,14.231998513456958,39.849954703899996,-105.10196697200001
3318,57e2ac8612f1437531d0d8d4,476325.0,2790,1.0,-126.5,1,5025.892316012662,7.1620783952317835,39.8496864211,-105.102086089
3319,57e2b16ecf554f22dcc4489c,476325.0,3051,1.0,-138.0,1,9743.459386449895,15.180780546750915,39.860938418,-105.093659729
3320,57e377e512f143753151bcdf,476327.0,6358,2.0,-246.33333333299998,2,8297.166953969701,56.53192243240571,39.5345909358,-104.85954246899999
3321,57e37a32cf554f22dc445ab2,476889.0,8403,2.0,-241.0,2,7119.066332359185,284.49496685751274,40.7824418985,-105.834124698
3322,57e37c63e541cd01b3374cfc,476889.0,8814,1.5,-208.66666666700002,2,2839.052304999765,280.8278386357446,40.856818286999996,-105.907215315
3323,57e37eedcf554f22dc47bb13,476889.0,4790,2.0,-111.0,1,2059.269462335536,138.82896967041566,40.8850842042,-105.956506423
3324,57e3815fcf554f22dc497ab7,476889.0,12427,3.0,-341.0,3,7561.186962244488,426.4938358228417,40.8706653093,-105.96278895799999
3325,57e39ffe12f143753172dbf4,476185.0,54624,11.5,-1402.5,11,62816.08312345095,48.15198731164207,39.8160117855,-105.03302800799999
3326,57e3a4d6e541cd01b3596914,476185.0,16682,3.0,-191.0,2,1688.1966709417723,5.498020960627564,39.7681146177,-105.077289008
3327,57e3a73012f143753179358a,476185.0,46004,17.0,-1463.666666666,11,83669.55901710296,72.6189047074736,39.7392040017,-105.105485785
3328,57e3a98fe541cd01b35d933a,476185.0,20304,5.0,-380.0,3,17660.298638215696,23.668959359886806,39.7278054923,-105.10715161899999
3329,57e3af6bcf554f22dc7156b2,476889.0,12427,3.0,-348.666666667,3,8447.836401913755,426.4938358228417,40.8617776686,-105.944173715
3330,57e3b66812f1437531864112,473899.0,11840,3.0,-257.0,2,11282.959766835178,31.932599608641656,39.903237743000005,-105.101127554
3331,57e3ba8acf554f22dc7aab23,473899.0,44496,6.5,-988.166666666,8,38140.21543055791,132.54039373672364,39.913061400100005,-105.19144071
3332,57e3bd4b12f14375318be4a7,473899.0,30271,5.5,-663.0,5,37414.772694422405,101.6290467477047,39.9087237945,-105.168072459
3333,57e3c0fe12f14375318ec3ba,473899.0,10743,1.5,-248.0,2,8762.238503596986,34.01464687916219,39.9082856531,-105.168144555
3334,57e3c2cfe541cd01b37284a1,476889.0,12427,2.5,-400.0,3,23054.937146532375,426.4938358228417,40.8582851224,-105.95517360000001
3335,57e3c416e541cd01b37386a5,473899.0,7692,1.0,-126.666666667,1,5074.343302737315,18.833866332411276,39.9084632675,-105.16838817600001
3336,57e3c53de541cd01b3747b28,476889.0,12427,3.0,-370.0,3,14423.290527148725,426.4938358228417,40.8704497838,-105.96308220200001
3337,57e3caf2cf554f22dc87dd2b,476185.0,8364,2.0,-128.0,1,5479.149863314579,9.026511417450717,39.7514062088,-105.09372677799999
3338,57e3cd0ee541cd01b37abd42,476185.0,4058,1.0,-94.6666666667,1,804.2292156580127,2.3053256351384723,39.7973835231,-105.081061265
3339,57e3cf70e541cd01b37c9fe1,476185.0,6318,0.0,-229.0,2,5394.615805540639,4.5369221598122635,39.8183501496,-105.05431993299999
3340,57e3d1f112f14375319c24ce,476185.0,22333,2.5,-616.0,5,26854.44041781682,17.490974969189715,39.8153506768,-105.05433046799999
3341,57e3e07112f1437531a76d64,476889.0,12427,3.0,-369.000000001,3,12545.56527997631,426.4938358228417,40.8547575576,-105.946419207
3342,57e3e1b112f1437531a87f2f,473899.0,10743,2.0,-248.0,2,8936.259711080558,34.01464687916219,39.9081313335,-105.168193697
3343,57e3e49dcf554f22dc9c3f44,473899.0,18481,2.5,-390.333333333,3,19188.484434341954,54.897210238037665,39.9090862181,-105.168352745
3344,57e3e61412f1437531abf308,473899.0,18578,1.0,-401.0,3,23887.960425906705,60.99177417130991,39.9084572835,-105.167967949
3345,57e3e98acf554f22dca0037b,473899.0,7692,1.0,-134.0,1,7739.504894546474,18.833866332411276,39.9079559749,-105.168554317
3346,57e3edbb12f1437531b1dd27,476889.0,12427,3.0,-356.0,3,10451.57215085057,426.4938358228417,40.8705866376,-105.962914279
3347,57e3fb99e541cd01b39ed262,476327.0,3527,1.5,-119.5,1,3359.024559761902,29.066661046655874,39.5348745273,-104.85946418
3348,57e401b3e541cd01b3a36606,476512.0,13881,4.0,-384.333333333,3,16555.823069823782,22.814953077062096,39.6704333934,-104.990271298
3349,57e4067712f1437531c451f1,476889.0,8403,0.5,-227.5,2,5689.495202022973,284.49496685751274,40.8653290212,-105.906052803
3350,57e40902cf554f22dcb7fdcb,476889.0,12597,2.0,-250.0,2,9358.090911057061,260.9949945841451,40.7739773857,-105.822369101
3351,57e418fa12f1437531d1d93c,476185.0,40237,12.0,-1401.666666667,11,60985.85114260564,75.23763245064667,39.8274390304,-105.05271175200001
3352,57e42184e541cd01b3bab70b,476512.0,2605,1.5,-134.0,1,7739.504894546474,19.404885351514917,39.6587905524,-105.008365112
3353,57e4caeae541cd01b3208bd9,476327.0,12668,4.0,-489.3333333333,4,20311.597730773057,118.29349937738439,39.5773578501,-104.85273904399999
3354,57e4caeccf554f22dc2fe8de,476325.0,4058,0.0,-126.0,1,4883.297455854504,2.3053256351384723,39.746945388200004,-105.06123422799999
3355,57e4cbd8e541cd01b3211ad0,476889.0,3613,1.5,-117.5,1,2993.7337901020846,145.6659971870971,40.8214265444,-105.88659887600001
3356,57e4ce5212f14375313f40a7,476889.0,12427,3.0,-362.0,3,11037.884277754245,426.4938358228417,40.8687794894,-105.92327247899999
3357,57e4cfc112f1437531403ab9,476325.0,12309,2.5,-256.0,2,11250.08443667172,17.77040169142076,39.8500833875,-105.10183130600001
3358,57e4d0cb12f143753140e249,476889.0,12427,4.0,-361.0,3,11716.156374387348,426.4938358228417,40.8705016293,-105.962805838
3359,57e4d248cf554f22dc34eea7,476325.0,34711,6.0,-769.6666666670001,6,34798.997117099934,64.59904621312266,39.8499673183,-105.10185307
3360,57e4d4a0e541cd01b3272566,476327.0,7827,1.5,-260.833333333,2,13982.063194744496,50.56241601521225,39.621029115,-104.85862346799999
3361,57e4dc0ccf554f22dc3c4dc9,476325.0,34695,7.5,-779.1666666670001,6,37642.456440527494,64.18627354191217,39.8500282919,-105.101787034
3362,57e4e0f7e541cd01b330f321,476325.0,23569,6.0,-508.333333333,4,21198.773744680148,31.5325528624493,39.8502042892,-105.101953094
3363,57e4e36ecf554f22dc42c89a,476325.0,25963,5.5,-645.3333333329999,5,32056.4528463198,53.47165564028052,39.8502256517,-105.101985589
3364,57e4e5edcf554f22dc44e785,476325.0,22839,5.5,-517.833333334,4,25343.648969612706,49.31050828070997,39.850221265100004,-105.101944209
